WOJ;POW;GMI;RODZ_GMI;RM;MZ;NMST;NMSK;SYMBM;SYMSTAT;NAZWA;SYM;SYMPOD;STAN_NA
06;01;07;2;00;1;10;003;2;0014500;Kolonia Pierwsza;1021872;0014500;2024-01-01
06;01;07;2;00;1;10;004;2;0014500;Kolonia Trzecia;1021889;0014500;2024-01-01
06;01;07;2;00;1;12;002;2;0014522;Kowalszczyzna;1021895;0014522;2024-01-01
06;01;07;2;00;1;12;003;2;0014522;Ławki;1021910;0014522;2024-01-01
06;01;07;2;00;1;11;003;2;0014516;Międzylesie;1021932;0014516;2024-01-01
06;01;07;2;00;1;04;005;2;0014440;Niedźwiedź;1021949;0014440;2024-01-01
06;01;07;2;00;1;12;004;2;0014522;Pod Lasem;1021955;0014522;2024-01-01
06;01;07;2;00;1;02;002;2;0014427;Podgórze;1021961;0014427;2024-01-01
06;01;07;2;00;1;12;005;2;0014522;Przydatki;1021978;0014522;2024-01-01
06;01;07;2;00;1;10;005;2;0014500;Przyszosie;1021984;0014500;2024-01-01
06;01;07;2;00;1;12;006;2;0014522;Sielce;1022009;0014522;2024-01-01
06;01;07;2;00;1;13;002;2;0014539;Stasinów;1022015;0014539;2024-01-01
06;01;07;2;00;1;12;007;2;0014522;Wygon;1022038;0014522;2024-01-01
06;01;08;2;00;1;14;002;2;0014769;Dwór;1022050;0014769;2024-01-01
06;01;08;2;00;1;01;003;2;0014551;Koryk;1022073;0014551;2024-01-01
06;01;08;2;00;1;06;002;2;0014640;Kurniki;1022080;0014640;2024-01-01
06;01;08;2;00;1;15;003;2;0014781;Na Bukowskiej;1022096;0014781;2024-01-01
06;01;08;2;00;1;15;004;2;0014781;Na Trybie;1022104;0014781;2024-01-01
06;01;08;2;00;1;02;002;2;0014568;Nad Wygonem;1022110;0014568;2024-01-01
06;01;08;2;00;1;10;003;2;0014692;Połoniec;1022140;0014692;2024-01-01
06;01;09;2;00;1;13;002;2;0015361;Budzyń;1022200;0015361;2024-01-01
06;01;09;2;00;1;10;002;2;0015295;Chominna;1022216;0015295;2024-01-01
06;10;06;2;00;1;05;003;2;0391294;Ludwików Górny;1022239;0391294;2024-01-01
06;10;06;2;00;1;07;002;2;0391319;Radzic Leśny;1022245;0391319;2024-01-01
06;10;06;2;00;1;12;002;2;0391408;Wydmuchów;1022251;0391408;2024-01-01
06;01;09;2;00;1;13;004;2;0015361;Karaczony;1022274;0015361;2024-01-01
06;01;09;2;00;1;02;002;2;0014864;Nowe;1022328;0014864;2024-01-01
06;01;09;2;00;1;13;007;2;0015361;Rynek;1022334;0015361;2024-01-01
06;12;01;2;00;1;26;002;2;0380103;Borek;1022392;0380103;2024-01-01
06;12;01;2;00;1;26;003;2;0380103;Cychów;1022400;0380103;2024-01-01
06;12;01;2;00;1;26;004;2;0380103;Lasek;1022423;0380103;2024-01-01
06;12;01;2;00;1;26;005;2;0380103;Zadole;1022430;0380103;2024-01-01
06;12;03;2;00;1;02;002;2;0382763;Kąty;1022446;0382763;2024-01-01
06;12;03;2;00;1;03;003;2;0382770;Kobyla Góra;1022452;0382786;2024-01-01
06;12;03;2;00;1;02;003;2;0382763;Młyny;1022475;0382763;2024-01-01
06;01;09;2;00;1;13;008;2;0015361;Ścianka;1022481;0015361;2024-01-01
06;01;09;2;00;1;02;003;2;0014864;Średnie;1022498;0014864;2024-01-01
06;01;09;2;00;1;13;009;2;0015361;Wierzchy;1022506;0015361;2024-01-01
06;01;09;2;00;1;13;010;2;0015361;Wygon;1022512;0015361;2024-01-01
06;01;09;2;00;1;02;004;2;0014864;Zadnie;1022535;0014864;2024-01-01
06;12;03;2;00;1;02;004;2;0382763;Podlesie;1022558;0382763;2024-01-01
06;12;03;2;00;1;03;004;2;0382770;Solec;1022570;0382786;2024-01-01
06;12;05;5;00;1;31;002;2;0388524;Grobla;1022587;0388524;2024-01-01
06;12;05;5;00;1;34;002;2;0388553;Huta;1022593;0388553;2024-01-01
06;12;05;5;00;1;23;002;2;0388435;Kliny;1022601;0388435;2024-01-01
06;12;05;5;00;1;08;002;2;0388257;Kopce;1022618;0388257;2024-01-01
06;12;05;5;00;1;28;002;2;0388487;Leszczyniec;1022624;0388487;2024-01-01
06;01;10;2;00;1;13;002;2;0015869;Budy;1022630;0015869;2024-01-01
06;01;10;2;00;1;15;004;2;0015970;Pieńki;1022653;0015970;2024-01-01
06;01;10;2;00;1;11;003;2;0015823;Poprzeczki;1022660;0015823;2024-01-01
06;01;10;2;00;1;14;006;2;0015906;Poprzyce;1022676;0015906;2024-01-01
06;01;10;2;00;1;15;005;2;0015970;Pościska Droga;1022682;0015970;2024-01-01
06;01;10;2;00;1;11;004;2;0015823;Serwitut;1022699;0015823;2024-01-01
06;02;06;5;00;1;01;002;2;0887629;Abramów-Kolonia;0887635;0887629;2024-01-01
06;02;06;5;00;1;04;002;2;0887664;Majdanek;0887670;0887664;2024-01-01
06;02;06;5;00;1;07;002;2;0887718;Dół;0887724;0887718;2024-01-01
06;02;06;5;00;1;07;003;2;0887718;Góra;0887730;0887718;2024-01-01
06;02;06;5;00;1;08;002;2;0887747;Góra;0887753;0887747;2024-01-01
06;02;06;5;00;1;08;003;2;0887747;Niwa;0887760;0887747;2024-01-01
06;02;06;5;00;1;08;004;2;0887747;Nizy;0887776;0887747;2024-01-01
06;02;06;5;00;1;08;005;2;0887747;Pólko;0887782;0887747;2024-01-01
06;02;06;5;00;1;08;006;2;0887747;Wilcza Kolonia;0887799;0887747;2024-01-01
06;02;06;5;00;1;09;002;2;0887807;Góra;0887813;0887807;2024-01-01
06;02;06;5;00;1;09;003;2;0887807;Opacz;0887820;0887807;2024-01-01
06;02;06;5;00;1;09;004;2;0887807;Usłonie;0887836;0887807;2024-01-01
06;02;06;5;00;1;10;002;2;0887842;Hosznia Ordynacka;1025226;0887842;2024-01-01
06;02;06;5;00;1;10;003;2;0887842;Kąty;0887859;0887842;2024-01-01
06;02;06;5;00;1;10;004;2;0887842;Morgi;0887865;0887842;2024-01-01
06;02;06;5;00;1;10;005;2;0887842;Stara Wieś;0887871;0887842;2024-01-01
06;02;06;5;00;1;10;006;2;0887842;Świniarki;0887888;0887842;2024-01-01
06;02;06;5;00;1;11;002;2;0887894;Dół;0887902;0887894;2024-01-01
06;02;06;5;00;1;11;003;2;0887894;Smylowska Góra;0887919;0887894;2024-01-01
06;02;06;5;00;1;11;004;2;0887894;Wasilowska Góra;0887925;0887894;2024-01-01
06;02;06;5;00;1;12;002;2;0887931;Opacz;0887948;0887931;2024-01-01
06;02;06;5;00;1;12;004;2;0887931;Usłonie;0887954;0887931;2024-01-01
06;02;06;5;00;1;13;002;2;0887977;Górki;0887983;0887977;2024-01-01
06;02;06;5;00;1;13;003;2;0887977;Majdanek;0887990;0887977;2024-01-01
06;02;06;5;00;1;13;004;2;0887977;Przedmieście;0888008;0887977;2024-01-01
06;02;06;5;00;1;13;005;2;0887977;Zakarczmie;0888014;0887977;2024-01-01
06;02;06;5;00;1;13;006;2;0887977;Zawygonie;0888020;0887977;2024-01-01
06;02;06;5;00;1;14;002;2;0888037;Choszańska Górka;0888043;0888037;2024-01-01
06;02;06;5;00;1;14;003;2;0888037;Gródki Pierwsze;0888050;0888037;2024-01-01
06;02;06;5;00;1;14;004;2;0888037;Krzakowa Górka;0888066;0888037;2024-01-01
06;02;06;5;00;1;14;005;2;0888037;Łupinka;0888072;0888037;2024-01-01
06;02;06;5;00;1;14;006;2;0888037;Okrąglak;0888089;0888037;2024-01-01
06;02;06;5;00;1;14;007;2;0888037;Podkrzacze;0888095;0888037;2024-01-01
06;02;06;5;00;1;14;008;2;0888037;Przy Gościńcu;0888103;0888037;2024-01-01
06;02;06;5;00;1;14;009;2;0888037;Resztówka;0888110;0888037;2024-01-01
06;02;06;5;00;1;14;010;2;0888037;Stara Wieś;0888126;0888037;2024-01-01
06;02;06;5;00;1;14;011;2;0888037;Szeroka Górka;0888132;0888037;2024-01-01
06;02;06;5;00;1;14;012;2;0888037;Średnia Górka;0888149;0888037;2024-01-01
06;02;06;5;00;1;14;013;2;0888037;Zagrody-Kolonia;0888155;0888037;2024-01-01
06;02;06;5;00;1;15;002;2;0888161;Goraj Poduchowny;0888178;0888161;2024-01-01
06;02;06;5;00;1;15;003;2;0888161;Kamionka;0888184;0888161;2024-01-01
06;02;06;5;00;1;15;004;2;0888161;Majdanek;0888190;0888161;2024-01-01
06;02;06;5;00;1;15;005;2;0888161;Odnoga;0888209;0888161;2024-01-01
06;08;05;5;00;1;04;003;2;0382467;Kąty;1020298;0382467;2024-01-01
06;08;05;5;00;1;04;006;2;0382467;Rososz;1020387;0382467;2024-01-01
06;08;05;5;00;1;04;007;2;0382467;Stara Wieś;1020401;0382467;2024-01-01
06;08;05;5;00;1;04;008;2;0382467;Ujmy;1020418;0382467;2024-01-01
06;08;05;5;00;1;07;002;2;0382600;Olszyna;0382622;0382600;2024-01-01
06;08;05;5;00;1;08;002;2;0382639;Kolonia Kozłówka;1020306;0382639;2024-01-01
06;08;05;5;00;1;08;003;2;0382639;Nowiny;1020358;0382639;2024-01-01
06;08;05;5;00;1;08;004;2;0382639;Sachalin;1020393;0382639;2024-01-01
06;08;05;5;00;1;10;002;2;0382651;Borek;1020252;0382651;2024-01-01
06;08;05;5;00;1;10;003;2;0382651;Folwark;1020275;0382651;2024-01-01
06;08;05;5;00;1;10;004;2;0382651;Łucjanówka;1020335;0382651;2024-01-01
06;08;05;5;00;1;10;006;2;0382651;Ożarów;1020370;0382651;2024-01-01
06;08;05;5;00;1;11;003;2;0382680;Zaolszynie;1020430;0382680;2024-01-01
06;08;05;5;00;1;12;002;2;0382697;Justynów;1020281;0382697;2024-01-01
06;08;05;5;00;1;13;002;2;0382705;Koszary;1020312;0382705;2024-01-01
06;08;05;5;00;1;13;003;2;0382705;Kruk;1020329;0382705;2024-01-01
06;08;05;5;00;1;13;004;2;0382705;Milin;1020341;0382705;2024-01-01
06;08;05;5;00;1;13;005;2;0382705;Okrągłe;1020364;0382705;2024-01-01
06;08;05;5;00;1;04;005;2;0382467;Laski;0382527;0382467;2024-01-01
06;08;10;5;00;1;04;003;2;0388910;Pod Lasem;1020803;0388910;2024-01-01
06;08;10;5;00;1;04;004;2;0388910;Pod Osówką;1020810;0388910;2024-01-01
06;08;10;5;00;1;04;005;2;0388910;Wzgórek;1020826;0388910;2024-01-01
06;08;12;2;00;1;04;002;2;0391006;Czerniejów-Kolonia;1020832;0391006;2024-01-01
06;08;12;2;00;1;10;002;2;0391147;Folwark;1020849;0391147;2024-01-01
06;08;12;2;00;1;06;003;2;0391058;Łysa Góra;1020855;0391058;2024-01-01
06;08;12;2;00;1;10;003;2;0391147;Wygon;1020861;0391147;2024-01-01
06;09;01;5;00;1;01;004;2;0378460;Podlepianka;1020878;0378460;2024-01-01
06;09;01;5;00;1;08;002;2;0378649;Za Lasem;1020884;0378649;2024-01-01
06;09;03;5;00;1;30;002;2;0379436;Abramów;1020890;0379436;2024-01-01
06;09;03;5;00;1;16;002;2;0379614;Biesiadki;1020909;0379614;2024-01-01
06;09;03;5;00;1;18;002;2;0379637;Kolonia Szlachta;1020938;0379637;2024-01-01
06;09;03;5;00;1;14;002;2;0379590;Majdan Osowski;1020944;0379590;2024-01-01
06;09;03;5;00;1;24;002;2;0379710;Marynki;1020950;0379710;2024-01-01
06;09;03;5;00;1;12;002;2;0379577;Niwka;1020967;0379577;2024-01-01
06;09;03;5;00;1;31;002;2;0379442;Radków;1020973;0379442;2024-01-01
06;09;03;5;00;1;35;002;2;0379650;Zajezierze;1021004;0379650;2024-01-01
06;09;03;5;00;1;16;003;2;0379614;Ziunin;1021010;0379614;2024-01-01
06;09;05;2;00;1;12;002;2;0381090;Kolonia Prawiedniki;1021027;0381090;2024-01-01
06;09;08;2;00;1;08;002;2;0383490;Kopanina;1021040;0383490;2024-01-01
06;09;08;2;00;1;02;002;2;0383432;Motycz;1021056;0383432;2024-01-01
06;09;08;2;00;1;02;003;2;0383432;Wieniawka;1021062;0383432;2024-01-01
06;09;10;2;00;1;08;006;2;0386873;Niedrzwica Kościelna Pierwsza;1021100;0386873;2024-01-01
06;09;12;2;00;1;12;002;2;0391851;Nowa Bystrzyca-Kolonia;1021116;0391851;2024-01-01
06;10;01;2;00;1;26;003;2;0102278;Lipki;1021139;0102278;2024-01-01
06;10;01;2;00;1;23;003;2;0102189;Mutwica;1021151;0102189;2024-01-01
06;10;01;2;00;1;07;002;2;0101965;Sumińskie Towarzystwo;1021174;0101965;2024-01-01
06;10;01;2;00;1;14;003;2;0102031;Wielki Las;1021180;0102031;2024-01-01
06;10;01;2;00;1;14;004;2;0102031;Załoza;1021234;0102031;2024-01-01
06;10;06;2;00;1;05;002;2;0391294;Ludwików Dolny;1021257;0391294;2024-01-01
06;01;03;2;00;1;06;004;2;0010582;Morgi;1021270;0010582;2024-01-01
06;01;03;2;00;1;20;004;2;0010777;Oborożek;1021286;0010777;2024-01-01
06;01;03;2;00;1;01;002;2;0010524;Osina;1021292;0010524;2024-01-01
06;01;03;2;00;1;06;005;2;0010582;Ostrów;1021300;0010582;2024-01-01
06;01;03;2;00;1;33;004;2;0010949;Parcela;1021317;0010949;2024-01-01
06;01;03;2;00;1;33;005;2;0010949;Pod Gajem;1021346;0010949;2024-01-01
06;01;03;2;00;1;33;006;2;0010949;Podlasiaki;1021352;0010949;2024-01-01
06;01;03;2;00;1;04;002;2;0010553;Przymiarki;1021398;0010553;2024-01-01
06;01;03;2;00;1;40;003;2;0011050;Resztówka;1021406;0011050;2024-01-01
06;01;03;2;00;1;42;004;2;0011096;Rowy;1021412;0011096;2024-01-01
06;01;03;2;00;1;06;006;2;0010582;Siedlisko;1021429;0010582;2024-01-01
06;01;03;2;00;1;06;007;2;0010582;Średni Pas;1021435;0010582;2024-01-01
06;01;03;2;00;1;05;005;2;0010576;Wielkie Pole;1021458;0010576;2024-01-01
06;01;03;2;00;1;05;006;2;0010576;Za Ługiem;1021470;0010576;2024-01-01
06;01;03;2;00;1;07;003;2;0010599;Zabencze;1021487;0010599;2024-01-01
06;01;03;2;00;1;05;007;2;0010576;Zakrzyże;1021501;0010576;2024-01-01
06;01;03;2;00;1;05;008;2;0010576;Zarośle;1021518;0010576;2024-01-01
06;01;03;2;00;1;14;002;2;0010694;Zielone;1021530;0010694;2024-01-01
06;01;03;2;00;1;20;006;2;0010777;Złamany Most;1021553;0010777;2024-01-01
06;01;03;2;00;1;21;002;2;0010783;Złamany Most;1021560;0010783;2024-01-01
06;01;04;2;00;1;01;002;2;0011593;Folwark;1021576;0011593;2024-01-01
06;01;04;2;00;1;03;002;2;0011618;Końce;1021582;0011618;2024-01-01
06;01;04;2;00;1;04;004;2;0011653;Rupińskie;1021613;0011653;2024-01-01
06;01;04;2;00;1;04;005;2;0011653;Starowieś;1021620;0011653;2024-01-01
06;01;04;2;00;1;12;002;2;0011848;Tryb;1021636;0011848;2024-01-01
06;01;05;2;00;1;12;002;2;0013066;Dąbrowa;1021671;0013066;2024-01-01
06;01;05;2;00;1;12;003;2;0013066;Mauryki;1021688;0013066;2024-01-01
06;01;05;2;00;1;09;002;2;0013037;Nowe Buczyce;1021694;0013037;2024-01-01
06;01;05;2;00;1;07;002;2;0012990;Posiołek;1021725;0012990;2024-01-01
06;01;05;2;00;1;08;002;2;0013014;Serwin;1021731;0013014;2024-01-01
06;01;05;2;00;1;05;002;2;0012960;Zaborek;1021748;0012960;2024-01-01
06;01;11;5;00;1;12;004;2;0017294;Wyżyniec;1023173;0017294;2024-01-01
06;01;11;5;00;1;13;012;2;0017302;Szwedy;0017319;0017302;2024-01-01
06;01;11;5;00;1;17;005;2;1066863;Za Torem;0017199;1066863;2024-01-01
06;01;11;5;00;1;05;007;2;0017058;Zagościniec;1023210;0017058;2024-01-01
06;01;04;2;00;1;14;004;2;0011877;Zakożuch;0011908;0011877;2024-01-01
06;09;15;2;00;1;23;003;2;1068508;Zalasek;0905480;1068508;2024-01-01
06;01;11;5;00;1;03;006;2;0017029;Zaleszczyk;1023233;0017029;2024-01-01
06;01;11;5;00;1;03;007;2;0017029;Załuże;1023256;0017029;2024-01-01
06;18;09;2;00;1;10;004;2;0901105;Zaolzie;0901134;0901105;2024-01-01
06;01;11;5;00;1;02;003;2;0017012;Zamoście;1023279;0017012;2024-01-01
06;01;11;5;00;1;03;008;2;0017029;Zapopław;1023300;0017029;2024-01-01
06;15;08;2;00;1;07;006;2;0022332;Dzieleńków;0022384;0022332;2024-01-01
06;01;11;5;00;1;13;013;2;0017302;Żurawin;0017325;0017302;2024-01-01
06;01;11;5;00;1;05;002;2;0017058;Dziewulszczyzna;1022759;0017058;2024-01-01
06;01;11;5;00;1;17;004;2;1066863;Pod Torem;0017176;1066863;2024-01-01
06;01;12;2;00;1;01;004;2;0018187;Tamożnia;1023546;1067503;2024-01-01
06;03;03;2;00;1;43;002;2;0106885;Majdan;0106891;0106885;2024-01-01
06;08;05;5;00;1;08;005;2;0382639;Wielocha;1020424;0382639;2024-01-01
06;19;05;2;00;1;17;003;2;0109062;Flisiuków;1025841;0109062;2024-01-01
06;19;05;2;00;1;12;002;2;0108973;Hałas;1025858;0108973;2024-01-01
06;19;05;2;00;1;04;002;2;0108855;Majątek;1025864;0108855;2024-01-01
06;19;05;2;00;1;17;004;2;0109062;Męczyńszczyzna;1025870;0109062;2024-01-01
06;19;05;2;00;1;21;003;2;0109122;Okolenia Wytycka;1025887;0109122;2024-01-01
06;19;05;2;00;1;19;003;2;0109091;Szałowiły;1025901;0109091;2024-01-01
06;19;05;2;00;1;11;002;2;0108950;Tadzin;1025918;0108950;2024-01-01
06;19;05;2;00;1;11;003;2;0108950;Władzin;1025924;0108950;2024-01-01
06;19;06;2;00;1;11;002;2;0109850;Nadolszana;1026020;0109850;2024-01-01
06;03;07;2;00;1;21;003;2;0105182;Las;1026036;0105182;2024-01-01
06;19;06;2;00;1;10;003;2;0109843;Oszywka;1026042;0109843;2024-01-01
06;03;07;2;00;1;12;002;2;0104981;Majdanek;1026071;0104981;2024-01-01
06;03;07;2;00;1;18;002;2;0105087;Majdanek;1026094;0105087;2024-01-01
06;19;06;2;00;1;10;005;2;0109843;Podsusze;1026102;0109843;2024-01-01
06;03;07;2;00;1;14;005;2;0105012;Ośrodek;1026119;0105012;2024-01-01
06;19;06;2;00;1;11;003;2;0109850;Rybitwa;1026125;0109850;2024-01-01
06;03;07;2;00;1;22;005;2;0105207;Podgarbie;1026148;0105207;2024-01-01
06;03;07;2;00;1;14;006;2;0105012;Podlesie;1026154;0105012;2024-01-01
06;03;07;2;00;1;22;006;2;0105207;Stara Wieś;1026177;0105207;2024-01-01
06;03;07;2;00;1;08;003;2;0104917;Za Jeziorem;1026190;0104917;2024-01-01
06;19;06;2;00;1;11;005;2;0109850;Szerokie;1026208;0109850;2024-01-01
06;19;06;2;00;1;10;006;2;0109843;Szkorutyniec;1026214;0109843;2024-01-01
06;03;07;2;00;1;08;004;2;0104917;Zadworzysko;1026220;0104917;2024-01-01
06;03;07;2;00;1;12;003;2;0104981;Zagroda;1026237;0104981;2024-01-01
06;19;06;2;00;1;01;002;2;0109702;Wola;1026243;0109702;2024-01-01
06;03;07;2;00;1;14;007;2;0105012;Żydówka;1026250;0105012;2024-01-01
06;19;06;2;00;1;01;003;2;0109702;Zarzecze;1026272;0109702;2024-01-01
06;19;08;2;00;1;08;002;2;0110846;Batajsk;1026303;0110846;2024-01-01
06;03;08;2;00;1;05;002;2;0105897;Jagodzianka;1026349;0105897;2024-01-01
06;03;08;2;00;1;05;003;2;0105897;Lubuszanka;1026355;0105897;2024-01-01
06;03;08;2;00;1;07;002;2;0105934;Per;1026378;0105934;2024-01-01
06;19;08;2;00;1;08;003;2;0110846;Skrobień;1026384;0110846;2024-01-01
06;03;08;2;00;1;08;004;2;0105957;Wygoda;1026390;0105957;2024-01-01
06;03;09;2;00;1;03;002;2;0106158;Buda;1026415;0106158;2024-01-01
06;03;09;2;00;1;03;003;2;0106158;Bykowe;1026421;0106158;2024-01-01
06;03;09;2;00;1;15;002;2;0106342;Cichy Kąt;1026438;0106342;2024-01-01
06;03;09;2;00;1;05;002;2;0106170;Czworaki;1026450;0106170;2024-01-01
06;03;09;2;00;1;18;002;2;0106431;Podlesie;1026467;0106431;2024-01-01
06;20;07;2;00;1;14;002;2;0895824;Borek;1026473;0895824;2024-01-01
06;03;09;2;00;1;10;003;2;0106260;Przecięcie;1026480;0106260;2024-01-01
06;03;09;2;00;1;03;004;2;0106158;Siedlisko;1026496;0106158;2024-01-01
06;03;09;2;00;1;03;005;2;0106158;Stulno;1026504;0106158;2024-01-01
06;20;08;2;00;1;01;003;2;0897059;Goraj;1026527;0897059;2024-01-01
06;20;08;2;00;1;07;005;2;0897190;Ogólna Droga;1026533;0897190;2024-01-01
06;20;10;2;00;1;14;002;2;0898700;Góra;1026556;0898700;2024-01-01
06;20;10;2;00;1;01;003;2;0898343;Ośrodek;1026562;0898350;2024-01-01
06;04;07;2;00;1;21;002;2;0904167;Hodacz;1026579;0904167;2024-01-01
06;04;07;2;00;1;10;002;2;0904049;Kolonia;1026585;0904049;2024-01-01
06;04;07;2;00;1;10;003;2;0904049;Krynica;1026591;0904049;2024-01-01
06;04;07;2;00;1;15;002;2;0904090;Morawiaki;1026600;0904090;2024-01-01
06;04;07;2;00;1;11;002;2;0904055;Pańska Kolonia;1026616;0904055;2024-01-01
06;04;07;2;00;1;10;004;2;0904049;Stara Wieś;1026622;0904049;2024-01-01
06;04;07;2;00;1;16;002;2;0904109;Żabi Majdan;1026645;0904109;2024-01-01
06;04;08;2;00;1;05;004;2;0904859;Niemirówka;1026651;0904859;2024-01-01
06;06;09;2;00;1;03;002;2;0897645;Serafin;1026705;0897645;2024-01-01
06;03;13;2;00;1;02;002;2;0109961;Kręgła Choina;1026846;0109961;2024-01-01
06;03;13;2;00;1;01;002;2;0109955;Manysówka;1026869;0109955;2024-01-01
06;03;13;2;00;1;20;004;2;0110289;Podstawie;1026875;0110289;2024-01-01
06;03;13;2;00;1;20;005;2;0110289;Popówka;1026898;0110289;2024-01-01
06;03;13;2;00;1;18;002;2;0110243;Rynek;1026912;0110243;2024-01-01
06;03;13;2;00;1;03;003;2;0109978;Stara Wieś;1026935;0109978;2024-01-01
06;03;13;2;00;1;05;002;2;0110007;Wierzbica;1026941;0110007;2024-01-01
06;01;10;2;00;1;15;006;2;0015970;Stara Droga;1022707;0015970;2024-01-01
06;01;10;2;00;1;12;002;2;0015852;Starowieś;1022713;0015852;2024-01-01
06;01;10;2;00;1;13;006;2;0015869;Syty;1022720;0015869;2024-01-01
06;01;10;2;00;1;07;002;2;0015786;Zabiele;1022736;0015786;2024-01-01
06;12;05;5;00;1;11;002;2;0388286;Linia;1022877;0388286;2024-01-01
06;12;05;5;00;1;31;003;2;0388524;Podlesie;1022914;0388524;2024-01-01
06;12;05;5;00;1;34;003;2;0388553;Przytyki;1022937;0388553;2024-01-01
06;12;05;5;00;1;38;004;2;0388607;Ruda Opolska;1022950;0388607;2024-01-01
06;12;05;5;00;1;44;003;2;0388688;Skoków-Kolonia;1022972;0388688;2024-01-01
06;12;05;5;00;1;34;004;2;0388553;Tarniny;1022989;0388553;2024-01-01
06;12;05;5;00;1;34;005;2;0388553;Trzy Słupki;1023003;0388553;2024-01-01
06;12;05;5;00;1;40;003;2;0388642;Wrzelowiec Mały;1023032;0388642;2024-01-01
06;12;05;5;00;1;20;002;2;0388406;Wymysłów;1023061;0388406;2024-01-01
06;12;05;5;00;1;05;002;2;0388211;Zofiówka;1023084;0388211;2024-01-01
06;12;06;5;00;1;02;002;2;0389506;Borek;1023109;0389506;2024-01-01
06;12;06;5;00;1;01;002;2;0389498;Klin Ratoszyński;1023121;0389498;2024-01-01
06;12;06;5;00;1;03;002;2;0389512;Kresy;1023150;0389512;2024-01-01
06;12;06;5;00;1;01;003;2;0389498;Kudlak;1023167;0389498;2024-01-01
06;12;06;5;00;1;02;003;2;0389506;Ludwinów;1023180;0389506;2024-01-01
06;12;06;5;00;1;10;002;2;0389601;Młynki Wronowskie;1023204;0389601;2024-01-01
06;12;06;5;00;1;07;002;2;0389570;Nogawica;1023227;0389570;2024-01-01
06;12;06;5;00;1;10;003;2;0389601;Pachanki;1023240;0389601;2024-01-01
06;12;06;5;00;1;03;004;2;0389512;Zajączków;1023262;0389529;2024-01-01
06;12;07;2;00;1;09;002;2;0393442;Czupel;1023285;0393442;2024-01-01
06;12;07;2;00;1;05;002;2;0393407;Dąbrówka-Kolonia;1023316;0393407;2024-01-01
06;12;07;2;00;1;22;002;2;0393583;Dratów;1023322;0393583;2024-01-01
06;12;07;2;00;1;18;002;2;0393548;Drągi;1023339;0393548;2024-01-01
06;12;07;2;00;1;05;003;2;0393407;Kijasków;1023345;0393407;2024-01-01
06;12;07;2;00;1;05;004;2;0393407;Ogrody-Kolonia;1023351;0393407;2024-01-01
06;13;04;5;00;1;17;002;2;0016981;Mariampol;1023374;0016981;2024-01-01
06;13;05;2;00;1;01;002;2;0017644;Feliksów;1023397;0017644;2024-01-01
06;13;05;2;00;1;06;002;2;0017740;Horodyszczan;1023405;0017740;2024-01-01
06;13;05;2;00;1;06;003;2;0017740;Leoncin;1023411;0017740;2024-01-01
06;01;12;2;00;1;06;002;2;0018282;Aleksandrów;1023428;0018282;2024-01-01
06;13;05;2;00;1;11;002;2;0017800;Ostrówki;1023434;0017800;2024-01-01
06;01;12;2;00;1;06;003;2;0018282;Buchowiec;1023440;0018282;2024-01-01
06;13;05;2;00;1;08;002;2;0017779;Szlubów;1023457;0017779;2024-01-01
06;01;12;2;00;1;06;004;2;0018282;Dreny;1023463;0018282;2024-01-01
06;01;12;2;00;1;06;005;2;0018282;Gajki;1023470;0018282;2024-01-01
06;01;12;2;00;1;13;003;2;0018483;Gajki;1023486;0018483;2024-01-01
06;01;12;2;00;1;09;002;2;0018394;Górska Wieś;1023492;0018394;2024-01-01
06;01;12;2;00;1;03;002;2;0018224;Kadłub;1023500;0018224;2024-01-01
06;01;12;2;00;1;09;003;2;0018394;Za Wodą;1023552;0018394;2024-01-01
06;01;12;2;00;1;09;004;2;0018394;Załuże;1023569;0018394;2024-01-01
06;13;05;2;00;1;12;003;2;0017816;Zadnie;1023612;0017816;2024-01-01
06;13;05;2;00;1;12;004;2;0017816;Załawie;1023629;0017816;2024-01-01
06;14;05;2;00;1;14;002;2;0383768;Kąty;1023664;0383768;2024-01-01
06;14;05;2;00;1;04;002;2;0383662;Okręglica;1023670;0383662;2024-01-01
06;14;05;2;00;1;05;002;2;0383679;Oleśniak;1023687;0383679;2024-01-01
06;01;13;2;00;1;02;002;2;0018572;Bychanie;1023693;0018572;2024-01-01
06;14;05;2;00;1;11;002;2;0383739;Płósy;1023701;0383739;2024-01-01
06;14;05;2;00;1;08;002;2;0383700;Pulki-Majątek;1023718;0383700;2024-01-01
06;14;05;2;00;1;14;003;2;0383768;Zakierzki;1023724;0383768;2024-01-01
06;01;13;2;00;1;03;003;2;0018610;Góra;1023730;0018610;2024-01-01
06;14;05;2;00;1;14;004;2;0383768;Zażuk;1023747;0383768;2024-01-01
06;01;13;2;00;1;02;003;2;0018572;Hatockie;1023753;0018572;2024-01-01
06;01;13;2;00;1;03;004;2;0018610;Języczkowe;1023760;0018610;2024-01-01
06;01;13;2;00;1;05;003;2;0018678;Kaczy Kąt;1023776;0018678;2024-01-01
06;01;13;2;00;1;03;005;2;0018610;Kamień;1023782;0018610;2024-01-01
06;01;13;2;00;1;05;004;2;0018678;Mogiłki;1023807;0018678;2024-01-01
06;01;13;2;00;1;01;002;2;0018550;Naddatki;1023820;0018550;2024-01-01
